"ref_num_id","ref_num"
28428,643814
28429,844790
28430,673586
28431,486199
28432,202529
28433,274537
28434,501181
28435,260512
28436,438261
28437,805105
28438,123672
28439,516851
28440,334050
28441,707646
28442,569795
28443,203713
28444,516155
28445,646350
28446,931780
28447,529956
28448,404177
28449,284460
28450,682969
28451,678314
28452,857415
28453,726628
28454,950419
28455,372093
28456,520331
28457,565619
28458,319611
28459,112174
28460,976854
28461,296766
28462,575030
28463,934649
28464,225020
28465,574718
28466,976158
28467,582901
28468,173078
28469,111846
28470,663268
28471,406601
28472,323155
28473,198545
28474,158364
28475,808553
28476,438637
28477,134617
28478,589884
28479,945370
28480,745218
28481,575518
28482,598783
28483,607769
28484,953624
28485,615954
28486,314875
28487,315187
28488,927799
28489,192211
28490,142961
28491,213884
28492,134778
28493,937842
28494,668076
28495,255571
28496,576445
28497,552026
28498,686594
28499,288508
28500,188667
28501,842766
28502,866031
28503,279615
28504,726471
28505,702568
28506,601972
28507,347767
28508,304278
28509,379731
28510,625243
28511,906822
28512,821560
28513,229159
28514,636968
28515,771541
28516,260611
28517,579565
28518,998631
28519,745722
28520,552970
28521,192587
28522,674489
28523,893363
28524,476855
28525,476287
28526,847485
28527,754331
28528,673905
28529,741081
28530,820696
28531,786996
28532,950217
28533,382411
28534,444403
28535,987148
28536,580365
28537,170990
28538,187552
28539,477783
28540,162631
28541,612009
28542,611425
28543,538988
28544,292964
28545,757371
28546,118424
28547,564875
28548,713590
28549,477343
28550,878167
28551,691549
28552,445525
28553,998305
28554,778904
28555,586344
28556,596105
28557,350593
28558,562477
28559,529089
28560,152098
28561,509469
28562,317165
28563,343052
28564,437008
28565,204268
28566,159969
28567,997185
28568,450750
28569,588864
28570,555364
28571,276588
28572,940164
28573,171616
28574,697214
28575,895197
28576,428027
28577,286177
28578,815751
28579,121198
28580,406116
28581,921466
28582,815183
28583,335964
28584,568254
28585,640691
28586,576763
28587,298483
28588,832037
28589,800201
28590,377405
28591,507840
28592,917283
28593,978899
28594,889990
28595,524913
28596,926041
28597,951998
28598,759717
28599,917842
28600,223769
28601,801761
28602,172603
28603,975667
28604,881711
28605,943327
28606,669890
28607,967480
28608,532953
28609,400684
28610,960478
28611,432832
28612,321341
28613,719811
28614,240592
28615,856577
28616,618007
28617,558326
28618,841963
28619,450374
28620,132279
28621,634549
28622,458573
28623,495752
28624,935799
28625,633981
28626,592794
28627,527666
28628,928978
28629,807215
28630,522725
28631,710112
28632,514542
28633,499360
28634,176048
28635,473415
28636,692910
28637,824133
28638,377246
28639,969851
28640,595202
28641,250381
28642,773912
28643,603401
28644,581608
28645,781787
28646,195206
28647,478330
28648,924777
28649,925345
28650,652715
28651,373923
28652,402367
28653,194638
28654,394164
28655,227594
28656,267756
28657,253677
28658,746527
28659,979688
28660,596450
28661,554535
28662,939975
28663,268068
28664,970795
28665,460756
28666,475290
28667,518013
28668,675420
28669,860858
28670,837723
28671,283298
28672,815036
28673,165048
28674,663105
28675,505256
28676,976315
28677,986514
28678,347505
28679,248694
28680,497515
28681,296859
28682,968568
28683,872548
28684,165488
28685,650448
28686,919514
28687,950326
28688,330303
28689,609079
28690,616948
28691,817391
28692,506184
28693,497987
28694,455758
28695,466607
28696,352666
28697,632702
28698,667746
28699,273564
28700,213114
28701,322622
28702,314421
28703,859082
28704,891942
28705,685868
28706,315133
28707,639731
28708,318597
28709,394911
28710,896157
28711,731218
28712,705203
28713,188326
28714,402524
28715,923970
28716,787450
28717,749340
28718,178731
28719,820958
28720,138700
28721,367971
28722,485234
28723,437656
28724,152746
28725,476593
28726,612687
28727,368555
28728,991210
28729,586976
28730,597505
28731,868892
28732,229097
28733,453334
28734,830005
28735,605378
28736,553412
28737,911155
28738,309024
28739,612388
28740,674004
28741,980648
28742,221065
28743,938887
28744,452981
28745,229250
28746,804319
28747,966606
28748,836147
28749,434907
28750,681023
28751,118333
28752,153889
28753,477938
28754,643552
28755,764957
28756,794706
28757,494160
28758,656250
28759,443806
28760,378646
28761,624158
28762,598833
28763,991962
28764,717667
28765,130694
28766,727882
28767,934399
28768,575480
28769,741604
28770,457157
28771,976080
28772,843363
28773,206972
28774,441995
28775,279706
28776,950621
28777,133529
28778,499566
28779,800108
28780,222356
28781,167541
28782,743818
28783,214175
28784,591540
28785,584789
28786,306525
28787,222812
28788,599743
28789,454827
28790,936537
28791,777390
28792,527612
28793,129800
28794,522283
28795,121291
28796,514080
28797,336433
28798,182587
28799,483276
28800,346516
28801,223348
28802,463970
28803,542106
28804,263314
28805,388283
28806,826531
28807,303549
28808,793423
28809,943794
28810,711174
28811,856327
28812,558392
28813,649269
28814,521419
28815,533215
28816,475476
28817,806065
28818,194472
28819,838037
28820,160396
28821,645262
28822,653445
28823,392899
28824,997836
28825,384712
28826,145162
28827,445680
28828,299270
28829,770302
28830,436053
28831,318120
28832,956547
28833,286604
28834,294791
28835,332426
28836,739642
28837,171717
28838,796124
28839,419831
28840,870937
28841,997348
28842,532463
28843,155404
28844,325888
28845,610337
28846,863287
28847,235310
28848,671953
28849,653254
28850,855100
28851,696440
28852,310862
28853,349359
28854,697008
28855,357540
28856,795831
28857,904790
28858,664924
28859,814873
28860,283143
28861,755419
28862,282831
28863,291012
28864,789140
28865,691347
28866,830835
28867,359052
28868,392544
28869,578477
28870,219556
28871,573909
28872,826824
28873,550450
28874,249592
28875,346367
28876,164862
28877,312667
28878,719278
28879,148316
28880,533428
28881,331697
28882,622643
28883,600020
28884,254171
28885,298741
28886,507406
28887,377843
28888,737188
28889,891304
28890,849061
28891,405858
28892,768640
28893,196722
28894,861667
28895,508647
28896,853792
28897,429353
28898,587410
28899,452772
28900,383071
28901,553910
28902,659019
28903,980401
28904,586842
28905,284955
28906,162043
28907,896751
28908,341726
28909,187860
28910,146813
28911,278110
28912,502082
28913,579761
28914,474326
28915,552238
28916,575489
28917,414483
28918,345059
28919,709305
28920,314951
28921,647746
28922,406614
28923,716922
28924,840090
28925,568716
28926,769404
28927,834111
28928,933934
28929,907058
28930,449239
28931,471094
28932,976841
28933,347907
28934,942829
28935,496921
28936,442202
28937,720466
28938,557415
28939,441746
28940,408190
28941,448884
28942,347752
28943,216963
28944,247919
28945,496754
28946,574858
28947,601507
28948,575298
28949,165793
28950,463190
28951,540846
28952,379724
28953,881086
28954,232937
28955,889111
28956,686621
28957,525608
28958,488667
28959,565967
28960,521015
28961,643010
28962,832892
28963,776602
28964,506009
28965,784785
28966,884630
28967,584617
28968,790611
28969,624292
28970,422075
28971,407541
28972,760860
28973,337669
28974,360674
28975,524247
28976,361002
28977,230337
28978,157984
28979,430810
28980,205862
28981,858323
28982,293555
28983,651601
28984,402829
28985,713577
28986,854115
28987,341373
28988,619637
28989,643986
28990,987867
28991,437321
28992,192596
28993,291995
28994,334230
28995,437889
28996,376433
28997,737830
28998,606171
28999,467749
29000,821543
29001,629492
29002,658920
29003,830436
29004,510690
29005,811232
29006,965370
29007,195570
29008,146256
29009,503207
29010,588895
29011,171191
29012,796590
29013,138075
29014,495460
29015,739712
29016,996758
29017,988573
29018,982908
29019,442978
29020,656518
29021,475942
29022,653375
29023,529118
29024,235735
29025,837935
29026,571377
29027,805899
29028,894698
29029,886497
29030,528406
29031,770116
29032,577716
29033,604757
29034,979284
29035,253265
29036,877696
29037,822881
29038,971671
29039,604317
29040,492420
29041,262034
29042,913684
29043,625922
29044,496124
29045,257826
29046,416222
29047,710772
29048,156294
29049,818808
29050,312458
29051,441279
29052,128850
29053,532653
29054,167631
29055,353733
29056,455385
29057,264392
29058,439703
29059,528014
29060,406139
29061,322217
29062,535629
29063,482750
29064,859485
29065,692913
29066,936840
29067,175463
29068,281637
29069,614432
29070,952802
29071,482845
29072,935328
29073,496223
29074,704090
29075,464307
29076,339400
29077,408888
29078,864789
29079,766994
29080,440348
29081,964465
29082,683136
29083,886666
29084,654236
29085,475269
29086,846471
29087,185970
29088,715628
29089,570450
29090,335803
29091,657677
29092,746496
29093,997405
29094,492271
29095,870184
29096,499756
29097,714636
29098,117346
29099,401768
29100,519042
29101,200824
29102,863373
29103,427079
29104,811843
29105,155574
29106,532309
29107,340816
29108,276760
29109,656877
29110,657189
29111,788174
29112,451018
29113,184504
29114,655262
29115,144089
29116,383443
29117,553530
29118,746186
29119,597815
29120,135890
29121,260147
29122,667596
29123,391952
29124,998431
29125,453600
29126,351479
29127,946457
29128,764992
29129,364725
29130,966547
29131,118368
29132,470818
29133,309310
29134,912101
29135,949753
29136,470506
29137,879881
29138,259611
29139,414367
29140,977005
29141,475026
29142,297093
29143,421980
29144,552098
29145,490004
29146,158479
29147,360453
29148,928263
29149,761083
29150,280615
29151,398801
29152,583014
29153,976453
29154,540745
29155,408562
29156,608457
29157,734516
29158,865503
29159,127547
29160,758483
29161,119344
29162,889656
29163,180928
29164,741842
29165,463066
29166,387787
29167,224772
29168,593644
29169,533679
29170,441717
29171,617313
29172,758128
29173,240750
29174,188776
29175,134433
29176,584229
29177,984039
29178,968973
29179,406705
29180,328778
29181,490367
29182,407161
29183,716957
29184,206690
29185,862692
29186,705262
29187,611826
29188,285180
29189,958195
29190,713445
29191,643286
29192,628632
29193,556409
29194,698211
29195,494438
29196,941649
29197,270002
29198,357311
29199,587869
29200,410436
29201,342033
29202,476652
29203,245270
29204,115691
29205,516619
29206,762627
29207,963096
29208,203577
29209,261008
29210,579198
29211,946290
29212,877130
29213,308661
29214,798540
29215,803175
29216,895878
29217,965494
29218,724362
29219,855137
29220,887109
29221,724802
29222,965054
29223,180216
29224,145428
29225,664833
29226,227290
29227,469959
29228,179504
29229,562806
29230,715659
29231,186005
29232,203903
29233,343895
29234,831462
29235,393205
29236,947708
29237,468463
29238,979472
29239,822565
29240,878532
29241,307259
29242,412202
29243,789193
29244,392509
29245,491712
29246,750679
29247,695990
29248,249509
29249,634445
29250,873911
29251,156098
29252,960294
29253,313294
29254,208068
29255,339247
29256,409055
29257,524586
29258,331756
29259,799834
29260,141476
29261,246341
29262,917168
29263,692382
29264,473975
29265,507035
29266,936815
29267,465788
29268,849456
29269,807711
29270,190470
29271,718099
29272,121085
29273,815892
29274,528130
29275,984834
29276,551908
29277,507376
29278,599778
29279,264239
29280,944327
29281,917467
29282,431483
29283,336492
29284,121238
29285,490834
29286,464631
29287,905720
29288,986082
29289,975819
29290,496595
29291,993569
29292,759189
29293,719000
29294,488314
29295,287626
29296,312997
29297,278857
29298,235568
29299,622388
29300,714792
29301,375576
29302,404484
29303,683276
29304,562973
29305,956150
29306,860641
29307,763878
29308,894477
29309,691621
29310,878255
29311,638302
29312,797609
29313,939164
29314,392862
29315,979835
29316,532185
29317,401964
29318,163377
29319,510469
29320,756493
29321,461479
29322,870980
29323,827557
29324,696654
29325,773187
29326,982355
29327,595545
29328,218810
29329,819814
29330,913259
29331,381557
29332,262651
29333,131088
29334,457706
29335,379665
29336,793838
29337,783660
29338,112079
29339,775463
29340,633050
29341,256057
29342,758377
29343,817507
29344,148886
29345,651156
29346,233340
29347,320410
29348,734606
29349,199256
29350,188601
29351,809888
29352,526269
29353,280245
29354,338872
29355,590101
29356,701954
29357,776647
29358,962457
29359,639871
29360,524170
29361,515969
29362,919678
29363,438924
29364,607835
29365,866893
29366,319425
29367,844511
29368,757305
29369,201920
29370,572426
29371,765178
29372,364559
29373,813051
29374,210435
29375,318729
29376,269739
29377,995397
29378,146507
29379,772471
29380,839220
29381,115258
29382,437980
29383,716060
29384,123129
29385,646631
29386,292366
29387,429087
29388,612875
29389,911039
29390,822194
29391,628833
29392,621419
29393,923533
29394,813680
29395,115097
29396,292709
29397,962666
29398,963234
29399,798710
29400,902423
29401,275171
29402,699193
29403,233615
29404,285582
29405,887921
29406,844156
29407,477622
29408,530510
29409,673208
29410,443410
29411,749563
29412,217829
29413,795414
29414,698329
29415,981956
29416,498084
29417,745280
29418,414086
29419,785007
29420,297884
29421,632729
29422,544120
29423,369119
29424,158430
29425,928726
29426,534773
29427,919829
29428,625082
29429,505167
29430,694602
29431,356181
29432,132019
29433,256922
29434,749923
29435,958682
29436,232671
29437,919357
29438,311346
29439,889577
29440,525342
29441,364540
29442,320241
29443,700463
29444,423627
29445,936917
29446,622804
29447,551477
29448,273213
29449,345648
29450,883502
29451,668939
29452,422915
29453,631319
29454,799968
29455,874989
29456,455663
29457,361562
29458,536499
29459,718689
29460,684173
29461,985651
29462,458511
29463,742630
29464,835564
29465,634615
29466,504329
29467,521543
29468,856203
29469,321407
29470,432770
29471,190100
29472,767623
29473,400750
29474,645378
29475,930312
29476,124628
29477,613414
29478,343333
29479,577922
29480,445820
29481,220043
29482,307785
29483,989259
29484,411736
29485,997440
29486,394230
29487,201453
29488,652777
29489,732475
29490,571943
29491,932896
29492,310369
29493,137837
29494,494746
29495,451423
29496,137381
29497,940461
29498,410808
29499,957100
29500,218312
29501,982817
29502,503290
29503,788472
29504,411419
29505,547813
29506,635140
29507,645793
29508,116092
29509,235658
29510,468030
29511,411955
29512,901946
29513,358856
29514,459829
29515,638436
29516,778258
29517,691487
29518,111241
29519,347067
29520,172209
29521,662083
29522,355248
29523,295249
29524,967090
29525,147480
29526,363289
29527,533048
29528,926675
29529,810542
29530,842178
29531,688078
29532,148176
29533,239665
29534,551318
29535,743789
29536,455300
29537,543573
29538,415659
29539,883269
29540,768780
29541,728299
29542,514575
29543,121828
29544,559423
29545,321596
29546,960735
29547,361777
29548,536280
29549,880606
29550,820543
29551,787155
29552,462646
29553,418035
29554,277765
29555,786459
29556,965956
29557,486075
29558,723896
29559,318892
29560,531272
29561,812438
29562,931936
29563,459734
29564,391623
29565,500785
29566,597800
29567,746197
29568,467221
29569,383748
29570,391951
29571,184487
29572,613038
29573,861880
29574,646466
29575,893268
29576,237417
29577,847514
29578,371953
29579,686821
29580,889327
29581,918587
29582,312116
29583,616669
29584,320319
29585,608470
29586,934773
29587,224696
29588,355411
29589,304825
29590,281328
29591,677390
29592,360474
29593,524079
29594,158168
29595,701551
29596,142998
29597,213915
29598,632407
29599,157875
29600,229970
29601,919984
29602,848233
29603,229530
29604,632636
29605,799179
29606,832751
29607,701700
29608,937726
29609,776201
29610,824548
29611,148568
29612,338110
29613,766892
29614,642641
29615,678789
29616,311447
29617,950388
29618,525939
29619,703276
29620,417219
29621,915393
29622,694767
29623,633108
29624,995091
29625,990560
29626,637348
29627,467638
29628,931307
29629,847857
29630,283907
29631,245257
29632,404022
29633,813781
29634,184780
29635,161323
29636,628615
29637,310146
29638,588426
29639,981417
29640,178337
29641,820308
29642,382023
29643,872126
29644,451772
29645,301377
29646,579657
29647,757751
29648,923904
29649,477459
29650,564999
29651,126751
29652,519924
29653,965679
29654,195879
29655,731864
29656,426289
29657,854840
29658,863027
29659,434490
29660,478171
29661,530979
29662,657909
29663,869656
29664,227821
29665,604430
29666,420414
29667,268227
29668,392482
29669,454098
29670,577831
29671,979143
29672,747056
29673,160109
29674,715668
29675,721269
29676,621704
29677,562793
29678,814939
29679,529229
29680,193609
29681,774143
29682,451578
29683,357606
29684,595429
29685,443377
29686,627209
29687,948483
29688,503548
29689,949195
29690,411349
29691,589260
29692,714612
29693,680088
29694,811379
29695,486550
29696,706431
29697,332707
29698,478805
29699,619168
29700,841252
29701,961497
29702,281821
29703,515009
29704,614616
29705,314161
29706,482349
29707,182290
29708,151550
29709,536342
29710,840940
29711,709895
29712,944563
29713,246362
29714,883595
29715,978071
29716,792198
29717,362527
29718,409352
29719,849927
29720,634450
29721,792750
29722,793190
29723,662413
29724,503908
29725,944027
29726,592765
29727,634010
29728,801389
29729,774503
29730,208304
29731,487853
29732,190298
29733,416750
29734,913900
29735,751595
29736,703745
29737,424933
29738,388657
29739,906031
29740,967647
29741,472107
29742,783055
29743,336499
29744,717927
29745,728710
29746,282494
29747,370079
29748,406147
29749,491397
29750,290237
29751,559954
29752,718511
29753,777452
29754,800742
29755,214549
29756,507375
29757,273139
29758,832194
29759,179268
29760,350030
29761,796062
29762,982916
29763,218221
29764,311143
29765,705756
29766,125234
29767,563498
29768,168111
29769,276131
29770,144768
29771,384650
29772,446074
29773,492412
29774,508978
29775,763185
29776,324809
29777,429052
29778,729109
29779,814328
29780,475414
29781,186337
29782,149865
29783,709520
29784,523613
29785,708952
29786,297704
29787,387045
29788,937447
29789,659962
29790,624358
29791,273679
29792,247301
29793,824629
29794,915512
29795,668473
29796,296992
29797,456157
29798,734609
29799,608364
29800,726866
29801,695030
29802,505587
29803,914960
29804,139268
29805,625158
29806,776176
29807,457717
29808,574920
29809,457021
29810,742100
29811,504891
29812,583107
29813,453445
29814,228786
29815,252501
29816,143540
29817,445262
29818,391549
29819,829806
29820,620759
29821,193246
29822,161786
29823,731113
29824,342807
29825,251573
29826,655690
29827,941399
29828,138335
29829,301200
29830,772456
29831,259190
29832,656258
29833,987801
29834,309403
29835,443750
29836,765485
29837,854049
29838,154385
29839,713187
29840,854761
29841,723714
29842,871940
29843,226033
29844,795401
29845,749540
29846,348633
29847,251870
29848,548311
29849,681828
29850,965781
29851,572798
29852,126317
29853,365491
29854,896685
29855,126885
29856,332895
29857,705099
29858,188254
29859,252406
29860,938516
29861,699174
29862,413129
29863,990682
29864,931737
29865,682884
29866,284089
29867,438184
29868,526025
29869,617412
29870,858066
29871,489274
29872,897077
29873,157217
29874,288714
29875,927201
29876,488946
29877,442136
29878,833717
29879,541519
29880,111803
29881,347529
29882,305000
29883,112243
29884,417145
29885,976779
29886,775835
29887,523318
29888,608047
29889,647680
29890,840464
29891,583752
29892,544687
29893,575555
29894,776827
29895,916379
29896,247662
29897,824982
29898,589921
29899,558251
29900,649638
29901,362661
29902,711005
29903,566888
29904,767640
29905,240525
29906,264137
29907,966854
29908,882641
29909,943905
29910,249032
29911,914165
29912,272322
29913,634600
29914,891216
29915,759995
29916,615082
29917,728919
29918,182880
29919,891800
29920,675993
29921,768632
29922,490652
29923,841374
29924,883505
29925,591655
29926,700464
29927,454968
29928,874994
29929,473370
29930,883193
29931,791796
29932,494725
29933,665452
29934,796295
29935,258195
29936,819552
29937,277394
29938,948665
29939,828323
29940,996543
29941,137402
29942,895467
29943,332569
29944,571960
29945,435910
29946,145049
29947,307358
29948,738945
29949,830859
29950,359028
29951,460097
29952,700072
29953,446379
29954,806890
29955,374814
29956,665647
29957,971733
29958,227388
29959,308029
29960,989503
29961,822819
29962,630584
29963,144698
29964,691456
29965,445448
29966,971037
29967,852303
29968,721060
29969,886435
29970,325307
29971,235669
29972,218327
29973,982846
29974,828104
29975,461002
29976,581342
29977,773350
29978,819211
29979,644702
29980,235197
29981,802985
29982,478540
29983,724620
29984,925591
29985,242814
29986,234613
29987,764267
29988,393858
29989,864108
29990,718357
29991,514576
29992,130032
29993,362470
29994,736511
29995,960704
29996,607178
29997,536263
29998,290767
29999,182723
30000,992612
30001,786069
30002,661180
30003,551745
30004,306597
30005,166981
30006,936609
30007,908733
30008,890387
30009,558856
30010,339497
30011,951339
30012,718909
30013,725724
30014,148175
30015,810545
30016,865084
30017,172646
30018,132481
30019,496502
30020,295246
30021,834640
30022,882362
30023,303429
30024,248446
30025,387998
30026,934300
30027,602034
30028,387414
30029,663369
30030,347825
30031,750148
30032,216922
30033,156953
30034,959485
30035,330239
30036,442088
30037,512997
30038,726985
30039,857634
30040,950590
30041,557269
30042,330551
30043,865833
30044,642515
30045,157649
30046,765998
30047,127181
30048,466287
30049,632438
30050,142463
30051,977563
30052,825190
30053,884103
30054,983730
30055,791106
30056,422570
30057,937908
30058,761357
30059,727521
30060,192021
30061,398831
30062,430283
30063,183510
30064,761029
30065,515533
30066,407340
30067,619692
30068,713648
30069,652096
30070,202380
30071,418002
30072,462615
30073,251110
30074,437848
30075,722353
30076,954766
30077,923234
30078,813983
30079,300579
30080,169928
30081,501464
30082,789722
30083,553164
30084,445397
30085,790034
30086,947183
30087,492571
30088,516349
30089,367872
30090,707832
30091,485137
30092,529450
30093,333860
30094,804919
30095,160962
30096,237091
30097,746399
30098,501115
30099,452733
30100,359849
30101,737628
30102,351650
30103,924649
30104,118269
30105,862682
30106,705232
30107,966342
30108,319022
30109,958157
30110,242376
30111,681271
30112,636261
30113,749439
30114,349066
30115,879708
30116,904123
30117,301992
30118,225442
30119,305627
30120,174128
30121,247101
30122,135127
30123,255286
30124,221914
30125,456421
30126,576016
30127,273663
30128,413954
30129,977904
30130,229563
30131,735817
30132,727178
30133,615799
30134,328820
30135,866666
30136,289145
30137,742180
30138,750055
30139,942332
30140,662762
30141,505603
30142,262164
30143,240720
30144,726690
30145,950357
30146,180573
30147,927666
30148,959126
30149,843627
30150,434056
30151,557942
30152,950941
30153,686439
30154,279954
30155,543418
30156,908933
30157,832392
30158,197337
30159,840909
30160,159004
30161,328186
30162,191216
30163,736527
30164,542298
30165,874305
30166,573878
30167,592732
30168,473001
30169,625840
30170,416420
30171,380784
30172,271761
30173,943474
30174,388987
30175,890155
30176,566331
30177,189968
30178,331034
30179,810249
30180,818434
30181,860796
30182,397202
30183,721236
30184,852159
30185,116315
30186,228100
30187,939777
30188,350252
30189,275745
30190,619137
30191,895344
30192,325987
30193,965448
30194,326571
30195,764499
30196,924847
30197,510800
30198,318368
30199,419583
30200,227300
30201,988903
30202,795860
30203,201162
30204,393425
30205,610601
30206,618786
30207,672529
30208,234734
30209,581189
30210,603300
30211,258987
30212,819344
30213,218756
30214,316971
30215,283079
30216,930095
30217,860639
30218,763152
30219,397049
30220,291588
30221,852764
30222,420284
30223,630123
30224,445587
30225,168078
30226,420724
30227,215068
30228,346615
30229,826888
30230,874026
30231,303582
30232,592439
30233,400513
30234,890504
30235,618426
30236,959675
30237,566608
30238,992767
30239,353564
30240,214268
30241,585470
30242,692995
30243,882697
30244,299005
30245,273106
30246,306494
30247,669228
30248,264921
30249,859524
30250,205169
30251,313979
30252,676201
30253,606617
30254,432013
30255,921532
30256,717894
30257,404422
30258,954676
30259,853544
30260,516396
30261,646617
30262,646929
30263,368153
30264,861419
30265,324372
30266,252092
30267,821572
30268,597371
30269,383903
30270,143509
30271,938390
30272,998555
30273,459141
30274,453476
30275,333789
30276,854728
30277,154416
30278,531411
30279,511759
30280,187924
30281,426505
30282,573180
30283,365305
30284,556638
30285,942014
30286,226235
30287,996019
30288,547997
30289,391028
30290,903786
30291,556182
30292,701684
30293,945925
30294,274406
30295,784882
30296,977129
30297,983232
30298,785210
30299,113625
30300,920200
30301,727955
30302,438394
30303,337766
30304,329125
30305,430777
30306,717754
30307,337326
30308,149832
30309,671736
30310,262925
30311,549062
30312,583466
30313,520604
30314,526211
30315,525643
30316,488632
30317,994624
30318,541094
30319,256932
30320,417112
30321,593056
30322,825943
30323,694644
30324,279848
30325,372681
30326,320207
30327,433970
30328,533547
30329,642762
30330,897756
30331,280544
30332,240874
30333,883798
30334,744886
30335,352579
30336,832628
30337,575586
30338,166017
30339,353163
30340,992104
30341,305505
30342,983907
30343,824447
30344,361250
30345,677174
30346,328910
30347,858587
30348,848698
30349,149539
30350,515100
30351,867096
30352,229377
30353,289547
30354,651921
30355,888455
30356,210334
30357,844682
30358,426850
30359,862560
30360,161944
30361,538747
30362,973809
30363,170745
30364,740614
30365,309713
30366,795432
30367,805005
30368,193428
30369,612758
30370,203125
30371,716417
30372,115567
30373,477088
30374,395942
30375,516167
30376,292699
30377,177682
30378,501513
30379,629756
30380,421347
30381,169169
30382,999224
30383,605907
30384,266966
30385,771266
30386,779465
30387,252375
30388,629044
30389,467501
30390,220731
30391,318234
30392,531966
30393,540149
30394,763937
30395,234815
30396,887233
30397,495212
30398,696937
30399,878952
30400,982644
30401,627346
30402,411214
30403,688298
30404,604093
30405,536853
30406,814344
30407,886761
30408,621587
30409,500359
30410,253585
30411,446346
30412,492172
30413,491588
30414,699457
30415,453961
30416,800830
30417,458545
30418,742616
30419,750803
30420,140480
30421,626370
30422,793341
30423,985613
30424,458233
30425,363084
30426,128602
30427,767089
30428,856701
30429,917044
30430,970447
30431,668981
30432,908863
30433,254666
30434,423669
30435,631009
30436,936939
30437,875291
30438,591622
30439,506911
30440,397744
30441,920741
30442,238980
30443,567393
30444,669334
30445,631178
30446,993165
30447,345957
30448,883323
30449,785532
30450,507252
30451,882867
30452,823890
30453,693177
30454,890906
30455,929549
30456,159237
30457,328419
30458,640719
30459,150726
30460,943723
30461,464499
30462,801693
30463,542603
30464,574127
30465,792926
30466,231428
30467,480245
30468,208171
30469,120634
30470,818387
30471,240327
30472,532686
30473,810200
30474,570714
30475,614331
30476,729230
30477,645791
30478,930197
30479,291190
30480,283005
30481,151702
30482,159901
30483,317073
30484,212379
30485,267827
30486,797485
30487,878123
30488,585948
30489,630225
30490,788974
30491,275696
30492,299799
30493,117154
30494,680864
30495,855438
30496,756617
30497,680296
30498,201072
30499,626993
30500,988982
30501,179423
30502,171220
30503,940592
30504,635194
30505,904492
30506,773319
30507,303095
30508,179735
30509,627705
30510,607240
30511,685299
30512,438807
30513,337859
30514,407347
30515,523737
30516,490037
30517,961994
30518,916084
30519,247425
30520,448410
30521,693906
30522,386473
30523,776540
30524,832954
30525,305327
30526,784727
30527,143016
30528,857333
30529,407835
30530,817656
30531,677912
30532,734485
30533,534317
30534,950561
30535,425117
30536,801918
30537,749715
30538,914524
30539,624714
30540,967847
30541,906327
30542,605653
30543,169943
30544,135227
30545,267032
30546,698369
30547,579068
30548,177428
30549,877312
30550,553499
30551,947184
30552,334160
30553,708420
30554,805187
30555,245596
30556,846956
30557,476782
30558,722790
30559,954769
30560,508290
30561,161662
30562,203379
30563,772900
30564,391121
30565,911372
30566,880608
30567,872427
30568,795366
30569,564818
30570,210000
30571,293053
30572,611952
30573,364692
30574,804715
30575,395144
30576,154517
30577,285310
30578,251282
30579,988022
30580,579703
30581,602774
30582,301439
30583,904100
30584,170588
30585,981855
30586,786766
30587,912303
30588,673771
30589,510985
30590,373236
30591,319025
30592,126753
30593,836388
30594,902540
30595,779372
30596,911183
30597,597173
30598,220246
30599,203544
30600,707815
30601,722117
30602,408248
30603,311465
30604,857942
30605,557929
30606,181130
30607,857502
30608,207211
30609,148582
30610,407664
30611,329867
30612,783580
30613,165060
30614,601798
30615,906556
30616,775711
30617,575215
30618,834297
30619,793886
30620,647244
30621,515257
30622,523898
30623,534638
30624,799549
30625,668374
30626,969004
30627,832721
30628,221893
30629,506876
30630,386570
30631,156459
30632,331725
30633,849977
30634,148256
30635,890164
30636,240393
30637,558823
30638,725499
30639,711441
30640,215968
30641,793176
30642,774489
30643,634476
30644,943469
30645,840914
30646,321996
30647,290024
30648,231394
30649,849425
30650,239593
30651,815613
30652,944965
30653,917137
30654,377743
30655,254575
30656,423064
30657,381431
30658,494593
30659,357592
30660,547037
30661,250580
30662,410659
30663,518540
30664,895343
30665,724835
30666,811909
30667,887140
30668,756295
30669,845473
30670,563895
30671,486568
30672,268285
30673,392476
30674,276470
30675,253180
30676,630487
30677,411843
30678,460229
30679,922264
30680,622206
30681,955764
30682,204438
30683,428129
30684,483968
30685,366737
30686,894351
30687,236466
30688,518052
30689,483400
30690,721227
30691,509871
30692,947382
30693,998264
30694,291283
30695,894508
30696,720928
30697,316980
30698,562676
30699,193820
30700,570879
30701,930808
30702,367098
30703,268478
30704,410952
30705,277117
30706,389271
30707,974201
30708,965180
30709,486851
30710,837569
30711,294195
30712,393422
30713,672526
30714,964852
30715,836873
30716,756196
30717,614797
30718,859547
30719,684413
30720,815254
30721,952399
30722,717913
30723,736947
30724,328262
30725,929704
30726,743926
30727,465462
30728,423739
30729,446684
30730,214571
30731,306465
30732,864624
30733,231585
30734,865208
30735,842073
30736,542182
30737,774906
30738,661520
30739,472085
30740,472797
30741,975138
30742,172074
30743,346912
30744,504113
30745,634319
30746,263718
30747,670419
30748,223936
30749,703807
30750,588205
30751,356487
30752,973445
30753,794772
30754,403257
30755,862940
30756,519963
30757,619529
30758,319456
